humidity,precipMM,tempC,windspeedKmph,HeatIndexC
99,0.3,22,6,25
99,0.4,21,5,21
94,0.5,22,5,24
88,0.3,23,4,25
82,0,24,4,26
72,0,24,5,26
62,0,25,6,27
53,0.1,27,7,29
57,0.1,27,7,29
62,0.2,26,7,29
67,0,27,6,29
72,0,27,6,29
77,0,27,6,30
82,1.5,25,6,27
86,2.4,24,5,27
91,0.5,24,5,26
95,0.3,23,4,25
96,1.3,23,3,25
97,3.7,22,2,25
97,2.1,22,0,24
98,1.1,21,1,24
98,0.5,21,1,24
98,0.9,21,2,21
98,0.5,21,2,24
98,0.3,21,2,24
97,0.6,21,2,24
92,1.3,23,3,25
87,0,23,3,25
82,0.4,24,3,26
76,0,25,3,27
71,0,26,3,28
65,0.2,27,3,29
69,0.3,27,4,29
73,0.3,27,4,29
77,1.6,27,4,30
81,0.1,26,4,29
85,2.8,27,5,30
90,3.9,26,5,29
92,1.8,24,5,26
95,0.7,23,4,26
98,0,22,4,25
98,0,22,4,25
98,0,22,3,25
99,0,22,3,24
99,0,21,3,24
99,0.6,21,3,24
99,0.5,21,3,21
99,0.3,21,3,21
98,0.3,21,3,21
98,0.1,20,3,20
94,0.1,22,3,25
90,0,22,3,25
86,0,23,3,26
79,0,24,3,27
72,0,26,3,28
65,0,27,3,30
69,0,27,4,31
74,0.1,28,5,32
79,1.4,27,6,31
84,4,28,7,31
89,3,27,8,30
93,3.3,25,9,28
95,2.2,24,8,26
97,0.6,23,6,26
99,0.4,22,5,25
99,1.2,22,4,25
99,1.2,22,4,25
99,0.7,22,4,24
99,0.7,22,3,24
99,1,21,3,24
99,1.3,21,3,24
99,2.4,21,3,21
99,1.5,21,3,21
99,0,21,3,21
96,0.3,22,2,24
92,0.7,23,2,25
89,0.9,23,2,25
81,0.5,24,2,26
73,0.2,26,2,28
66,0.1,27,1,30
70,0.1,27,3,30
74,0.9,28,5,32
78,1.6,27,6,31
81,3.1,27,8,30
85,0.7,26,9,29
89,5.8,25,7,28
92,4.5,24,9,27
95,0.2,24,7,26
97,0.2,23,6,25
97,0,23,6,25
97,0,22,6,25
98,0,22,5,25
98,0,22,5,25
98,0,22,4,25
98,0,22,4,24
98,0,21,4,24
98,0,21,4,24
98,0,21,5,21
95,0,22,4,24
92,0,23,3,25
89,0,24,2,26
82,0,24,3,26
75,0,25,4,28
67,0,27,6,30
71,0.2,28,6,31
75,0.2,27,6,30
78,1.1,27,6,29
82,3.7,26,6,29
85,0.7,25,5,28
89,0.1,25,5,27
92,1.1,24,5,26
94,0.6,23,5,26
97,0,23,5,25
97,0.2,22,4,25
98,0.4,22,4,25
98,0,22,3,24
98,0,21,3,24
98,0,21,3,24
98,0.2,21,3,21
98,0,21,3,21
97,0,21,3,21
97,0,21,4,21
94,0,22,3,24
90,0,23,3,25
86,0,23,2,26
80,0,24,3,26
75,0,25,4,28
69,0,27,5,29
73,0,27,5,29
76,0.5,27,6,31
79,0.7,27,6,30
82,0.4,26,6,29
85,0.4,25,7,28
88,0.2,25,7,27
91,0.7,24,6,26
95,0.1,23,6,25
98,0,22,5,25
98,0,22,6,24
98,0,22,6,24
98,0,22,6,24
98,0,21,5,24
99,0,21,4,21
99,0,21,4,21
99,0,20,4,20
99,0,20,4,20
99,0,20,4,20
96,0,21,4,24
94,0,22,4,25
91,0,24,4,26
85,0,24,4,26
78,0,25,4,27
72,0,26,5,29
74,0,27,5,30
76,0,27,4,29
79,0,26,4,29
81,0.8,27,4,30
83,0.3,25,4,28
86,0.2,25,4,27
89,0.2,24,4,26
93,0.7,24,4,26
97,0.2,23,4,25
97,0,22,4,25
97,0,22,4,24
97,1.1,21,3,24
97,0,20,3,20
97,0,20,2,20
98,0,19,1,19
97,0,19,2,19
97,0,19,3,19
96,0,19,4,19
93,0,21,3,21
90,0,22,3,25
88,0,22,2,25
81,0,23,2,25
73,0,24,2,26
66,0,26,2,28
70,0,27,3,29
74,0,26,4,28
78,0,27,5,29
82,0.3,26,5,29
85,1.4,26,6,28
89,0.4,25,7,27
92,0.1,24,6,26
94,0.6,23,5,25
97,0,22,4,24
97,0,21,3,24
97,0,21,3,21
97,0,20,3,20
97,0,20,2,20
97,0,19,2,19
97,0.1,19,2,19
97,0,19,2,19
96,0,19,2,19
96,0,19,3,19
93,0,20,3,20
89,0,22,3,24
86,0,22,4,24
78,0,23,6,25
71,0,25,7,26
63,0,26,9,28
67,0,27,8,29
70,0,27,7,29
73,0.2,26,6,28
77,1.4,27,6,29
80,3.2,27,5,29
84,2.1,26,4,29
86,0.3,25,4,27
88,0,24,4,26
91,0,23,5,25
91,0,22,5,25
91,0,21,6,24
92,0,21,7,21
92,0,21,6,21
92,0,21,6,21
92,0,21,5,21
93,0,20,5,20
94,0,20,5,20
95,0,19,4,19
93,0,20,5,20
91,0,21,5,24
89,0,21,5,24
81,0,23,6,25
74,0,26,7,28
66,0,26,8,28
67,0,27,7,29
68,0,27,7,29
69,0,27,7,29
69,0,27,7,29
70,0,27,7,29
71,0.6,27,7,29
74,1,26,6,28
77,0,25,6,27
80,0,24,5,26
81,0,23,5,25
81,0,22,5,25
82,0,21,5,24
83,0,21,5,21
84,0,21,6,21
85,0,20,6,20
85,0,19,6,19
86,0,19,6,19
87,0,18,5,18
83,0,20,6,20
78,0,20,6,20
74,0,21,6,21
66,0,22,6,25
59,0,25,7,27
51,0,27,8,28
53,0,28,8,29
55,0,27,8,28
57,0,27,8,28
59,0,27,7,28
61,0,27,7,28
63,0,26,7,27
66,0,26,7,27
70,0,25,6,26
74,0,24,6,26
76,0,24,5,25
77,0,23,5,25
79,0,23,4,25
80,0,21,4,24
81,0,21,5,21
82,0,21,5,21
83,0,20,5,20
84,0,20,5,20
85,0,19,5,19
79,0,20,6,20
73,0,21,6,21
68,0,21,6,21
60,0,22,7,25
52,0,25,7,26
44,0,27,8,28
48,0,28,7,28
51,0,27,7,28
54,0,27,7,28
58,0,28,6,28
61,0,27,6,28
64,0,27,5,28
65,0,27,5,28
66,0,26,5,27
66,0,23,5,25
67,0,23,5,25
68,0,23,5,25
69,0,22,5,25
71,0,22,6,24
72,0,21,6,24
74,0,20,6,20
77,0,19,6,19
80,0,19,6,19
83,0,19,6,19
78,0,20,6,20
72,0,21,6,21
67,0,21,6,21
60,0,22,6,25
53,0,25,7,26
46,0,27,8,28
49,0,28,7,28
52,0,27,7,28
55,0,27,7,28
58,0,27,7,28
61,0,27,7,28
64,0,27,7,28
67,0,26,7,27
71,0,25,6,26
74,0,23,6,25
76,0,22,6,25
79,0,21,7,24
81,0,20,7,20
82,0,19,6,19
83,0,19,6,19
84,0,19,6,19
84,0,19,5,19
85,0,19,5,19
85,0,18,5,18
79,0,20,5,20
74,0,20,6,20
68,0,21,6,21
60,0,22,7,25
51,0,25,9,26
42,0,26,10,27
45,0,28,10,28
47,0,27,9,27
50,0,27,9,27
53,0,27,9,28
56,0,27,9,28
59,0,27,9,27
63,0,26,8,27
67,0,24,8,26
71,0,23,7,25
73,0,22,8,25
75,0,21,9,24
77,0,21,9,21
78,0,19,9,19
78,0,19,8,19
79,0,19,7,19
80,0,18,7,18
81,0,18,7,18
82,0,18,7,18
77,0,19,8,19
72,0,19,9,19
67,0,19,9,19
59,0,21,9,21
52,0,23,9,25
45,0,25,9,26
47,0,27,9,27
49,0,26,8,27
51,0,26,8,27
53,0,27,7,27
56,0,27,7,27
58,0,26,6,27
62,0,26,7,26
67,0,24,7,26
72,0,22,7,25
73,0,22,7,24
73,0,21,7,21
74,0,20,6,20
75,0,19,7,19
76,0,19,7,19
78,0,19,7,19
78,0,18,6,18
79,0,18,6,18
80,0,17,5,17
75,0,18,6,18
70,0,18,8,18
65,0,19,9,19
58,0,20,9,20
50,0,23,9,25
43,0,25,9,26
45,0,26,9,26
47,0,26,8,26
49,0,26,8,26
51,0,26,8,27
53,0,26,7,27
55,0,26,7,27
59,0,25,7,26
64,0,24,7,25
68,0,22,6,25
70,0,20,7,20
72,0,20,8,20
73,0,19,8,19
74,0,19,8,19
74,0,19,7,19
75,0,18,6,18
75,0,18,6,18
75,0,18,6,18
75,0,17,6,17
69,0,17,7,17
64,0,18,8,18
58,0,18,9,18
55,0,19,9,19
52,0,23,10,25
49,0,25,10,26
52,0,26,10,27
54,0,26,9,27
57,0,26,9,27
60,0,27,9,27
62,0,27,9,28
65,0,27,8,28
70,0,25,8,27
75,0,24,7,26
80,0,23,7,25
82,0,22,7,25
84,0,22,7,24
86,0,21,6,24
87,0,21,7,21
88,0,20,7,20
90,0,20,7,20
91,0,20,8,20
92,0,20,9,20
93,0,20,9,20
88,0,20,9,20
83,0,22,9,24
77,0,21,9,24
71,0,22,9,25
65,0,24,8,26
59,0,26,8,28
62,0,27,12,28
66,0,27,11,29
69,0,27,6,29
73,0,26,5,29
77,0,26,5,28
80,1.1,26,4,28
84,0,26,4,28
88,0.4,24,4,26
92,1.5,23,5,25
93,0.2,23,5,25
93,0.2,22,5,25
94,1.4,21,5,24
94,0,21,6,21
95,0,21,6,21
96,0,21,6,21
97,0,20,7,20
98,0,20,7,20
99,0,20,7,20
96,0,21,7,21
93,0,22,8,25
90,0,23,9,25
81,0,23,8,25
73,0,25,7,27
65,0,26,7,28
69,0,27,11,29
73,1.1,27,8,30
78,1.5,27,8,29
82,0,27,8,30
86,2.1,27,9,30
90,3.8,25,9,27
92,2.9,25,7,27
93,1.3,24,6,26
94,0,23,4,26
94,0,22,4,25
94,0,22,4,24
95,0.3,22,4,24
95,0.9,21,5,24
95,0.6,21,5,24
96,0,21,5,21
96,0.1,21,6,21
97,0,21,7,21
97,0,21,7,21
95,0,22,7,24
92,0,23,6,25
90,0,22,6,25
82,0,23,6,25
75,0,25,7,27
67,0,26,7,29
71,0,27,6,30
76,0,27,5,29
80,0.2,26,5,28
84,0.1,27,4,29
89,3.1,26,3,29
93,4.9,26,3,28
94,2.2,25,3,27
95,0.8,23,3,25
96,0.3,22,3,25
96,0,22,3,25
96,0,22,3,25
97,0,22,3,24
97,0,21,3,24
97,0,21,3,24
97,0,21,4,21
98,0.1,20,3,20
98,0,20,3,20
98,0,20,3,20
95,0,21,3,24
91,0,22,4,25
88,0,22,4,24
82,0,23,5,25
75,0,25,6,27
69,0,26,7,28
73,0,27,8,30
76,0,27,9,29
79,0,26,6,29
83,2.6,26,6,28
86,4.9,25,7,27
90,2.3,24,8,27
92,5,24,10,26
95,1.2,23,8,25
97,0.2,22,5,24
97,0,21,5,24
97,0,21,4,24
97,0,21,4,21
97,0,21,5,21
96,0,20,5,20
96,0,20,5,20
96,0,20,6,20
96,0,19,6,19
95,0,20,7,20
93,0,20,7,20
90,0,20,7,20
87,0,20,7,20
79,0,21,7,21
71,0,23,8,25
64,0,24,9,26
66,0,24,8,25
69,0,25,8,26
71,0,25,7,26
74,0,24,6,26
77,0,24,6,26
79,0,24,5,25
81,0,23,6,25
83,0,23,6,25
84,0,22,6,25
84,0,21,7,24
84,0,20,8,20
84,0,19,9,19
83,0,19,8,19
83,0,19,7,19
83,0,18,7,18
83,0,18,6,18
83,0,18,6,18
82,0,18,5,18
81,0,19,6,19
80,0,20,7,20
79,0,21,7,21
79,0,22,8,24
80,0,23,8,25
80,0,24,9,26
82,0,24,9,26
83,0,24,10,26
85,0.7,24,11,26
86,0.6,24,12,26
88,0.2,25,13,27
90,0,25,14,27
92,0,24,12,26
94,0,23,11,25
96,0.4,23,9,25
97,0.5,22,8,25
98,0.1,22,7,24
99,0,20,6,20
98,0,20,8,20
98,0,20,9,20
98,0.6,21,11,21
98,0,21,13,21
98,0,21,13,21
98,0,21,11,21
96,0,21,12,24
95,0,22,13,25
94,0,23,11,25
87,0,24,13,26
81,0.1,24,15,26
75,0,25,17,27
75,0,26,20,28
76,0,26,18,28
77,0.1,25,12,27
77,0.4,25,10,27
78,1.6,25,8,27
78,2.5,25,6,27
83,0.6,24,6,26
87,0.2,22,6,25
92,0.2,21,6,24
93,0.2,21,6,21
94,0.3,21,6,21
96,0,20,5,20
97,0,21,5,21
98,0,20,6,20
98,0,19,6,19
99,0,19,5,19
99,0,19,5,19
99,0,19,5,19
96,0,21,6,21
93,0,22,7,25
89,0,22,8,25
82,0,23,9,25
74,0,25,11,27
66,0,27,13,29
69,0.1,28,11,31
73,0.3,27,9,30
76,0.1,27,8,29
80,0,26,6,29
83,0.8,27,5,30
87,2.5,27,3,29
87,1.7,25,3,27
87,1.4,24,3,27
88,1.3,24,3,26
88,0.2,24,3,26
89,0.9,24,3,26
89,0.4,23,3,26
90,0.2,23,3,25
91,1,23,3,25
92,0.4,22,3,25
94,0.4,21,4,24
96,0,21,4,21
97,0,20,4,20
93,0,21,4,24
89,0,23,4,25
85,0,23,4,25
77,0,24,5,26
70,0,26,5,28
62,0,27,6,30
66,0,28,6,31
70,0,28,7,30
74,0,27,7,30
78,0.7,26,7,29
82,2.4,27,8,30
86,0.6,26,8,29
90,3.1,24,7,26
94,1.1,24,6,26
97,0.7,23,5,25
98,0,22,5,24
98,0.2,21,4,24
99,0.8,21,4,24
99,0.1,21,3,21
99,0,20,2,20
100,0,20,1,20
100,0,20,2,20
100,0,19,2,19
100,0,19,3,19
95,0,21,3,21
91,0,21,3,24
86,0,22,4,25
78,0,23,3,26
69,0,25,3,27
60,0,27,2,29
65,0,27,3,29
69,0,28,4,30
74,0.1,27,4,29
79,0.1,26,5,29
83,1.3,27,6,29
88,1.5,26,6,29
91,0,25,6,27
94,0.6,24,6,26
97,0.3,24,5,26
97,0,22,4,25
98,0,22,4,25
99,0,22,3,24
99,0,22,3,24
99,0,22,3,24
100,0,21,3,24
100,0,21,3,24
100,0,21,2,24
100,0,21,1,24
96,0,22,2,25
93,0,23,2,26
90,0,23,2,25
84,0,24,3,26
79,0,25,3,28
74,0,26,3,29
76,0,28,3,31
78,1.1,27,3,31
81,1.5,27,4,30
83,2.8,27,4,30
85,2.3,26,4,28
88,2.4,25,4,28
90,1.2,24,3,27
92,1,23,2,25
95,1.7,23,1,26
95,0,22,2,25
94,1.8,22,2,24
94,2.4,22,3,24
94,1.2,22,2,24
94,0,22,2,24
94,0,22,1,24
94,0.2,22,3,24
94,0.4,22,4,24
94,0.8,22,6,24
93,0.1,22,6,24
93,1.5,22,6,25
93,2,21,6,24
92,0,22,5,25
90,3.1,24,4,26
89,4.1,25,3,27
90,2,24,3,27
91,1.8,26,3,28
92,2.5,26,3,28
93,1.3,26,3,29
95,0.2,26,4,29
96,3.3,26,4,28
96,2.7,25,3,27
97,0.5,24,3,26
98,0.4,23,3,26
97,2,23,4,25
97,0.1,22,4,25
96,0,21,5,24
97,0,21,5,24
97,0,21,5,21
98,0,21,4,21
98,0,20,4,20
98,0,20,4,20
99,0,20,4,20
96,0,22,5,24
94,0,21,5,24
91,0,22,5,24
85,0,23,5,25
80,0,25,4,27
74,0,26,3,29
76,0,28,3,31
79,0,27,3,30
81,0,27,3,30
84,0,27,3,31
86,0,27,4,30
89,0.3,27,4,30
91,1.7,26,4,28
93,0.9,25,4,27
96,0.8,24,5,26
97,0.8,22,6,25
97,1.8,22,7,25
98,1,22,8,24
98,0.3,21,7,24
98,0.6,21,6,21
98,0.7,21,5,21
98,0.4,20,7,20
99,0,20,8,20
99,0,20,9,20
96,0,21,9,21
93,0,22,8,24
90,0,21,8,24
81,0,22,8,25
73,0,24,7,26
64,0,26,7,27
66,0,27,7,29
68,0,27,7,28
69,0,26,6,28
71,0,27,6,29
73,0,27,6,29
74,0.2,26,5,28
77,1.2,25,5,27
81,0.6,24,4,26
84,0,23,4,25
84,0,22,4,25
84,0,22,4,24
85,0,21,4,24
84,0,21,4,24
83,0,20,5,20
83,0,20,6,20
84,0,21,6,21
86,0,20,5,20
87,0,19,5,19
84,0,20,6,20
81,0,21,6,21
78,0,21,7,21
72,0,22,9,25
66,0,24,11,26
60,0,26,13,28
63,0,27,11,28
66,0,26,10,28
70,0,26,8,28
73,0,27,6,28
76,0,27,5,28
79,0,26,3,28
83,0,25,4,27
87,0,24,5,26
92,0,23,6,25
93,0.2,22,6,25
94,0,22,6,24
95,0,21,5,21
96,0,20,6,20
96,0,20,6,20
97,0,20,6,20
97,0,20,5,20
98,0,20,4,20
99,0,19,2,19
96,0,20,4,20
93,0,21,6,24
89,0,22,8,25
85,0,22,9,25
81,0,24,10,26
76,0,26,11,28
78,0,26,10,28
79,0,25,8,28
81,0,25,7,27
82,0,26,6,28
84,0,26,4,28
86,0,26,3,28
88,1.6,25,4,27
91,0.8,24,4,26
93,0.2,22,5,25
95,0,23,5,25
96,0.1,22,5,25
98,0,22,4,24
98,0,21,4,24
98,0,20,4,20
98,0,20,4,20
98,0,20,4,20
98,0.1,20,3,20
98,0,20,3,20
94,0,21,4,21
90,0,22,4,25
86,0,22,4,25
79,0,23,5,25
72,0,25,6,27
64,0,26,7,28
68,0,27,6,29
71,0,27,5,30
75,0,27,4,29
78,0,27,3,29
81,1.4,27,3,29
85,2,26,2,29
88,0.3,24,2,26
91,0,24,1,26
94,0,23,1,25
95,0,21,1,24
96,0,21,2,24
97,0.2,21,2,21
96,0.1,21,3,21
96,0,21,4,21
95,0,21,4,21
96,0,21,4,21
96,0,21,5,21
96,0,20,5,20
93,0,21,5,24
90,0,21,5,24
88,0,21,5,24
81,0,22,5,25
75,0,24,4,26
68,0,26,4,28
71,0,27,4,29
73,0,27,4,29
75,0,26,4,28
77,0,27,4,29
79,2.1,27,4,29
82,1.2,26,4,28
85,0,26,3,28
88,0,25,3,27
91,0,24,3,26
92,0,23,3,25
93,0,21,2,24
95,0,21,1,21
95,0,21,2,21
95,0,21,2,24
95,0,21,3,24
95,0,21,3,24
95,0.2,21,4,21
95,0.4,21,5,21
93,0.4,21,5,24
92,0.2,22,5,25
91,0,22,6,24
85,0,22,7,25
79,0,24,7,26
73,1,25,8,27
75,0,26,8,29
77,0,26,7,28
80,1.2,26,7,28
82,0,26,6,29
85,0.8,26,6,29
87,4.3,26,5,28
90,4.5,24,4,27
93,2.4,24,4,26
95,1.5,23,3,25
96,2.2,21,3,24
97,2.1,21,3,24
97,2.4,21,2,21
98,1.1,21,2,21
98,0.2,21,2,21
98,0,21,2,21
98,0,21,3,21
98,0,21,4,21
97,0,21,5,21
95,0,21,6,24
93,0,21,7,21
91,0,21,7,24
84,0,22,9,25
78,0,23,10,26
71,0,25,11,27
73,0,26,10,28
76,0,25,9,27
78,0,26,8,28
80,0,26,7,28
83,0,26,6,27
85,0,25,5,27
86,0,25,5,26
86,0,24,5,26
87,0.4,23,5,25
87,0.3,23,5,25
87,0,22,6,24
87,0,21,6,24
87,0,21,6,21
88,0,20,6,20
89,0,21,6,21
89,0,20,6,20
90,0,20,6,20
91,0,20,6,20
87,0,20,6,20
84,0,21,7,21
81,0,22,7,25
75,0,22,9,25
69,0,24,10,26
64,0,26,12,28
67,0.1,27,11,28
71,0.1,26,10,28
75,0,27,9,29
79,0,27,8,29
82,0,26,10,28
86,0.2,25,9,27
89,0,25,5,27
92,0.2,24,5,26
95,0,23,5,25
96,0,22,5,24
97,0,21,5,24
97,0,21,4,21
98,0,21,4,21
99,0,21,3,21
99,0,20,3,20
99,0,20,2,20
99,0,20,2,20
99,0,20,1,20
97,0,21,2,24
94,0,22,3,25
91,0,22,3,24
84,0,22,3,25
76,0,24,2,26
68,0,26,1,28
71,0,27,2,30
75,0,27,2,29
78,0.1,26,2,28
81,0,27,2,29
84,0.5,26,2,28
87,2.7,26,2,28
89,0.8,25,2,27
92,0,24,2,26
94,0,23,3,25
95,0,23,2,25
96,0,22,2,25
97,0,21,1,21
97,0,20,2,20
98,0,20,2,20
98,0,20,3,20
97,0,20,3,20
97,0,20,3,20
97,0,20,4,20
93,0,21,4,24
90,0,22,4,24
87,0,22,4,24
78,0,22,5,25
70,0,24,5,26
61,0,26,5,28
63,0.1,27,5,29
65,0.2,27,4,28
67,0,26,4,28
69,0.1,27,4,28
71,0,27,4,28
74,0.1,27,3,28
75,0,26,4,27
77,0,25,4,26
79,0,24,5,25
78,0,23,4,25
78,0,22,4,25
77,0,21,4,21
78,0,21,4,21
79,0,20,5,20
80,0,20,5,20
81,0,20,5,20
83,0,19,5,19
84,0,19,5,19
82,0,20,6,20
80,0,21,6,24
77,0,21,6,24
72,0,22,6,24
67,0,24,6,26
63,0,26,5,28
65,0,27,5,29
67,0,27,5,29
70,0,26,5,28
72,0,27,4,29
75,0,27,4,29
77,0,27,4,28
83,0,26,3,27
88,0,24,2,26
94,0,23,1,25
94,0,22,2,25
94,0,21,3,24
94,0,21,5,24
93,0,21,5,24
91,0,21,5,24
89,0,21,5,24
89,0,20,4,20
89,0,19,4,19
89,0,20,3,20
85,0,20,4,20
81,0,21,5,24
78,0,22,5,24
73,0,22,6,25
68,0.3,24,6,26
63,0,25,7,26
66,0,25,6,26
69,0.4,24,5,26
72,0.2,24,4,26
75,0,24,3,25
78,0,23,3,25
82,0.4,23,2,25
78,0,23,2,25
74,0,22,1,25
70,0,21,1,24
69,0,21,1,21
67,0,20,2,20
65,0,19,2,19
62,0,19,3,19
60,0,19,4,19
58,0,19,5,19
61,0,18,5,18
64,0,18,5,18
67,0,17,6,17
69,0,18,6,18
71,0,19,6,19
73,0,19,6,19
66,0,20,7,20
60,0,23,8,25
54,0,25,8,26
56,0,26,7,27
58,0,26,6,27
61,0,25,5,26
63,0,26,4,27
65,0,26,3,27
67,0,26,2,26
70,0,25,3,26
73,0,24,4,25
76,0,22,5,25
77,0,20,5,20
78,0,19,5,19
79,0,19,6,19
80,0,19,6,19
81,0,18,6,18
82,0,18,6,18
83,0,18,5,18
84,0,17,4,17
85,0,17,3,17
82,0,18,4,18
80,0,20,5,20
77,0,20,6,20
72,0,21,6,21
67,0,23,6,25
62,0,25,5,26
64,0,26,5,28
65,0,26,9,27
67,0,26,9,27
68,0,27,5,28
70,0,27,5,28
71,0,26,5,28
75,0,26,5,27
79,0,24,5,26
82,0,23,5,25
82,0,21,5,24
83,0,21,5,21
83,0,20,5,20
83,0,20,6,20
83,0,20,6,20
83,0,19,6,19
82,0,19,6,19
82,0,19,7,19
82,0,18,7,18
78,0,19,7,19
74,0,19,6,19
70,0,20,6,20
64,0,20,7,20
58,0,23,9,25
52,0,26,10,27
55,0,27,9,28
58,0,26,8,28
61,0,26,7,27
63,0,27,6,28
66,0,27,6,28
69,0,26,5,27
72,0,26,4,27
75,0,24,4,26
78,0,23,4,25
77,0,22,4,24
77,0,20,4,20
76,0,20,4,20
77,0,21,4,21
78,0,20,5,20
78,0,20,5,20
79,0,20,6,20
81,0,20,6,20
82,0,20,7,20
79,0,19,7,19
75,0,21,6,21
72,0,20,6,20
66,0,21,7,21
61,0,24,7,25
55,0,26,8,27
57,0,27,7,28
60,0,26,6,28
62,0,27,5,28
65,0,27,5,28
67,0,27,4,28
70,0,27,3,28
74,0,26,3,27
79,0,24,3,26
84,0,23,3,25
84,0,22,3,25
84,0,22,4,24
85,0,21,4,21
85,0,19,4,19
86,0,19,4,19
86,0,20,4,20
86,0,20,4,20
86,0,20,4,20
85,0,19,5,19
81,0,20,5,20
76,0,21,5,21
72,0,21,5,21
64,0,21,6,24
56,0,24,6,26
49,0,27,7,28
51,0,27,6,28
54,0,28,6,29
56,0,27,6,28
59,0,27,5,28
61,0,27,5,28
64,0,27,5,27
68,0,26,5,27
71,0,24,4,26
75,0,23,4,25
74,0,22,5,25
74,0,21,6,24
73,0,20,6,20
75,0,21,6,21
77,0,21,6,21
79,0,20,6,20
82,0,19,6,19
85,0,18,6,18
87,0,18,6,18
84,0,20,5,20
80,0,19,5,19
77,0,20,5,20
69,0,21,5,21
62,0,24,6,25
54,0,26,6,27
56,0,27,6,28
58,0,27,5,28
60,0,26,5,27
62,0,27,4,28
64,0,27,4,28
66,0,26,3,27
69,0,26,4,27
71,0,24,5,26
74,0,23,5,25
74,0,22,5,25
75,0,21,5,24
75,0,20,5,20
76,0,21,6,21
77,0,19,6,19
77,0,20,6,20
78,0,20,6,20
78,0,19,7,19
78,0,18,8,18
75,0,18,7,18
71,0,20,7,20
68,0,21,6,21
63,0,21,7,21
57,0,23,7,25
51,0,25,7,26
54,0,26,7,27
56,0.2,26,6,27
58,0.1,25,6,26
61,0,25,6,26
63,0.1,26,5,27
66,0.5,25,5,26
72,0.4,24,4,26
78,0.1,23,4,25
84,0,21,3,24
83,0,21,4,21
82,0,20,4,20
81,0,19,5,19
82,0,18,5,18
83,0,18,5,18
84,0,19,6,19
85,0,18,6,18
85,0,18,6,18
86,0,18,6,18
82,0,18,7,18
78,0,19,7,19
74,0,19,8,19
66,0,20,9,20
57,0,22,9,25
48,0,24,10,25
50,0,25,10,26
53,0,25,9,26
55,0,25,8,26
57,0,26,7,26
60,0,25,6,26
62,0,25,5,26
64,0,25,6,26
67,0,24,6,25
69,0,22,6,25
71,0,21,6,24
73,0,20,6,20
74,0,19,5,19
75,0,18,6,18
75,0,17,6,17
76,0,17,6,17
77,0,17,5,17
78,0,17,3,17
79,0,17,1,17
75,0,18,3,18
71,0,18,4,18
67,0,19,5,19
59,0,19,7,19
51,0,22,8,25
43,0,24,9,25
45,0,25,9,26
46,0,25,8,26
48,0,25,8,25
50,0,25,8,26
52,0,25,7,26
54,0,25,7,25
59,0,24,7,25
64,0,22,7,25
69,0,21,7,21
71,0,20,7,20
73,0,19,7,19
75,0,18,7,18
76,0,17,7,17
77,0,17,6,17
78,0,17,6,17
79,0,16,7,16
79,0,16,9,16
80,0,15,10,15
75,0,15,9,15
69,0,16,8,16
64,0,16,6,16
56,0,17,6,17
48,0,20,6,20
40,0,23,6,25
43,0,24,6,25
46,0,25,6,26
49,0,24,6,25
52,0,24,6,25
55,0,25,5,26
58,0,25,5,26
61,0,24,6,25
65,0,22,6,25
69,0,21,6,21
71,0,20,7,20
74,0,19,7,19
76,0,19,7,19
76,0,19,6,19
77,0,18,6,18
77,0,18,6,18
77,0,18,5,18
78,0,17,4,17
78,0,17,3,17
74,0,17,4,17
70,0,18,4,18
66,0,19,5,19
60,0,20,5,20
54,0,23,4,25
48,0,25,4,26
51,0,25,3,27
54,0,27,3,28
57,0,26,3,27
59,0,26,2,27
62,0,26,2,28
65,0,26,1,27
71,0,25,2,26
77,0,24,3,25
83,0,22,3,25
85,0,21,3,24
87,0,20,3,20
89,0,20,3,20
89,0,19,3,19
90,0,19,3,19
91,0,19,4,19
92,0,19,4,19
93,0,19,5,19
94,0,19,5,19
89,0,19,5,19
83,0,20,4,20
78,0,20,4,20
68,0,22,3,24
59,0,24,3,26
50,0,26,2,27
53,0,27,3,28
56,0.1,27,3,29
58,0,27,4,28
61,0,26,5,27
63,0,25,5,27
66,0,26,6,27
72,0,25,6,26
79,0,24,6,25
85,0,22,6,25
87,0,21,6,24
88,0,20,5,20
90,0,20,5,20
91,0,18,4,18
91,0,18,4,18
92,0,18,3,18
93,0,17,2,17
94,0,17,1,17
95,0,16,0,16
88,0,18,1,18
80,0,20,2,20
73,0,20,2,20
64,0,21,2,21
55,0,22,2,25
46,0,25,1,26
49,0,26,2,27
52,0,27,3,28
54,0,26,4,27
57,0,25,5,26
60,0,26,6,27
63,0,25,6,26
70,0,24,6,26
78,0,22,6,25
85,0,21,6,21
87,0,20,5,20
89,0,19,5,19
90,0,18,4,18
91,0,17,4,17
92,0,17,4,17
93,0,16,4,16
94,0,16,4,16
94,0,15,4,15
95,0,15,5,15
89,0,17,4,17
82,0,17,4,17
76,0,18,3,18
69,0,19,5,19
61,0,20,6,20
53,0,22,8,25
55,0,23,8,25
57,0,25,8,26
58,0,24,7,25
60,0,24,7,25
62,0,23,7,25
63,0,23,7,25
71,0,21,7,24
78,0,20,6,20
86,0,19,6,19
88,0,18,6,18
90,0,17,6,17
92,0,16,6,16
94,0,15,5,15
95,0,14,4,14
97,0,14,4,14
